Rainfall_mm,Temperature_C,Soil_pH,Fertilizer_kg_per_ha,Pesticide_kg_per_ha,Sunlight_Hours_per_day,Farm_Size_ha,Crop_Yield_tonnes_per_ha,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Sandy,Soil_Type_Silty,Crop_Type_Cotton,Crop_Type_Maize,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Wheat,Irrigation_Yes
1098.2,22.2,7.95,165.8,6.05,5.6,5.41,8.27,0,0,0,0,0,0,1,0,0,0
939.8,15.4,5.14,69.3,4.67,10.7,2.12,6.75,1,0,0,0,1,0,0,0,0,0
632.8,24.5,6.52,180.3,7.18,9.8,1.26,8.89,0,0,0,1,0,0,1,0,0,0
945.5,28.4,7.46,147.14,7.4,8.1,1.78,7.28,0,1,0,0,1,0,0,0,0,1
713.7,27.6,5.57,215.2,4.08,6.6,1.82,7.86,0,1,0,0,0,0,0,0,0,0
354.3,23.2,5.83,58.9,0.73,7.4,5.15,7.13,0,0,0,1,0,0,0,0,0,1
895.9,16.8,6.14,7.624000000000001,8.16,6.4,2.18,8.59,0,0,1,0,0,1,0,0,0,0
1075.5,20.1,6.05,94.5,6.89,5.2,4.88,9.25,0,0,0,0,0,0,1,0,0,1
821.2,32.2,7.54,198.9,6.36,7.1,1.06,7.73,0,0,0,1,0,0,0,0,0,1
902.8,25.1,6.56,142.4,6.74,8.7,1.14,11.578600000000005,0,0,0,1,0,1,0,0,0,1
415.1,16.7,5.74,156.9,4.24,7.8,3.39,9.59,0,0,0,1,0,0,1,0,0,1
924.2,22.7,5.65,141.8,2.18,7.0,3.9379999999999997,10.54,0,0,0,0,0,1,0,0,0,1
517.3,23.6,6.59,199.1,4.65,6.4,6.88,8.5,0,1,0,0,0,0,0,0,0,0
1488.4299999999998,25.5,7.22,197.2,10.84,5.2,3.57,7.78,0,1,0,0,0,0,0,1,0,1
653.3,26.9,6.478,123.7,5.8,8.0,2.36,9.07,1,0,0,0,0,0,0,1,0,1
900.4,32.5,8.42,69.0,5.16,7.5,7.77,5.2514,0,0,1,0,0,0,0,1,0,0
1222.2,15.1,7.67,194.6,3.45,7.3,5.51,7.86,0,0,0,0,0,0,0,0,0,1
847.1,20.0,5.19,44.5,4.36,6.7,2.08,6.09,0,0,0,0,0,0,0,1,0,1
1118.0,20.4,7.0,93.8,2.78,6.3,3.94,6.97,0,0,0,1,1,0,0,0,0,0
983.9,30.8,5.97,137.2,10.31,8.6,2.71,9.88,0,0,0,1,0,1,0,0,0,0
844.0,20.0,5.11,135.3,6.1,8.5,0.78,6.5,0,1,0,0,0,0,0,1,0,0
939.0,21.1,6.897999999999999,286.7380000000001,8.72,7.6,5.26,8.32,0,1,0,0,0,0,1,0,0,0
1209.9,30.4,5.93,161.44,6.0200000000000005,7.7,6.55,7.09,0,1,0,0,0,0,0,0,0,0
875.4,28.7,6.1,134.0,4.16,9.9,12.79,10.02,0,0,1,0,0,1,0,0,0,0
664.8,26.7,5.84,161.4,4.95,7.8,11.36,7.58,0,0,0,0,0,0,0,1,0,1
527.7,26.919999999999998,7.52,143.4,7.15,7.3,2.03,8.27,0,1,0,0,0,0,0,0,0,1
1070.3,27.3,6.35,198.2,2.5,7.4,4.91,6.62,0,0,0,0,1,0,0,0,0,1
948.2,27.98,6.53,125.9,2.93,8.7,13.35,7.55,0,1,0,0,0,0,0,0,1,0
438.5,18.0,6.09,208.2,4.81,8.6,3.76,7.49,0,0,0,0,0,0,0,0,1,1
812.3,27.4,7.21,113.4,3.71,4.3,2.04,9.35,0,0,0,1,0,0,1,0,0,1
757.1,20.4,6.52,132.9,3.76,4.6,4.89,7.02,0,0,0,0,1,0,0,0,0,1
994.6,27.0,7.45,208.1,1.76,7.6,4.81,9.19,0,0,0,0,0,0,1,0,0,1
481.0,21.9,7.55,180.9,3.13,6.0,3.25,5.74,0,0,1,0,0,0,0,0,0,0
990.3,28.5,5.52,122.3,3.19,8.720000000000002,5.77,8.31,0,1,0,0,0,0,0,1,0,1
1271.1,22.6,6.58,182.8,3.06,9.3,4.7,8.45,0,0,0,1,1,0,0,0,0,1
874.4,14.9,4.8,216.5,5.94,7.3,3.89,9.28,1,0,0,0,0,0,1,0,0,1
798.7,28.2,6.44,67.5,2.11,5.1,1.82,10.94,0,1,0,0,0,1,0,0,0,1
1488.4299999999998,29.8,5.71,145.1,2.41,5.7,16.93,9.59,0,0,1,0,0,1,0,0,0,1
845.8,18.1,7.07,36.0,6.88,6.7,2.28,10.78,0,0,0,0,0,1,0,0,0,1
598.7,28.0,7.63,111.3,3.09,10.5,1.84,11.19,0,0,0,0,0,1,0,0,0,1
947.1,21.6,6.82,150.0,2.47,7.8,2.18,11.08,0,0,1,0,0,1,0,0,0,1
821.7,31.3,6.16,93.5,7.33,9.1,3.9,5.41,0,0,1,0,1,0,0,0,0,0
483.2,20.4,6.44,193.9,1.81,6.0,5.58,10.07,0,0,1,0,0,1,0,0,0,0
891.4,26.74,6.27,173.22000000000003,8.69,7.0,2.46,8.89,0,0,0,1,0,0,0,0,1,1
1230.6,28.2,6.33,224.6,2.96,7.9,21.42,10.62,0,0,0,1,0,0,1,0,0,1
1430.4,19.0,6.25,124.6,8.05,6.2,2.51,5.96,0,0,1,0,1,0,0,0,0,0
934.5,20.4,7.18,146.8,5.98,7.5,3.9,8.11,0,0,0,0,0,0,0,1,0,1
1162.5,24.0,6.58,137.9,5.51,7.4,1.1,8.12,0,0,0,0,0,0,0,0,1,1
901.8,20.3,6.38,185.0,6.45,8.1,11.2,7.46,0,0,1,0,0,0,0,0,0,0
1015.3,25.1,7.0,157.6,2.16,7.1,2.01,8.42,0,0,0,1,0,0,0,0,0,0
949.2,27.4,6.55,124.0,5.83,10.4,2.41,8.07,0,0,1,0,0,0,0,0,1,0
925.9,17.9,6.8,129.5,2.77,7.08,4.04,7.47,0,0,0,0,1,0,0,0,0,1
1095.5,18.7,6.35,105.1,4.96,5.5,1.17,6.54,0,1,0,0,0,0,0,0,0,0
1267.2,17.7,6.43,136.9,3.59,6.3,13.53,8.01,0,0,1,0,0,0,0,1,0,1
1063.9,26.0,6.34,177.0,4.91,6.4,3.57,7.43,0,0,0,0,1,0,0,0,0,1
1488.4299999999998,27.4,5.88,74.7,6.58,6.8,2.99,8.68,1,0,0,0,0,0,1,0,0,0
937.7,31.1,5.37,189.1,7.22,11.0,4.95,9.07,0,0,0,0,0,0,0,0,1,1
1076.3,20.4,7.04,108.1,4.88,7.5,1.6,11.16,0,1,0,0,0,1,0,0,0,1
683.6,25.0,6.94,149.0,0.0,7.4,3.1719999999999997,7.69,0,1,0,0,1,0,0,0,0,1
1072.6,24.3,6.53,112.0,4.58,9.9,6.3,8.99,0,0,0,0,0,0,0,0,1,1
692.6,30.3,6.5,170.1,4.98,7.4,7.73,8.04,1,0,0,0,0,0,0,1,0,0
712.1,13.7,7.29,129.4,2.82,4.3,1.27,5.2514,0,0,1,0,1,0,0,0,0,0
845.0,23.8,6.33,158.3,1.74,8.3,3.27,6.55,0,0,0,0,1,0,0,0,0,0
975.7,25.6,6.07,91.8,7.45,8.6,5.66,8.58,0,1,0,0,0,0,0,0,0,1
823.7,26.8,5.54,118.5,3.06,9.9,9.39,7.02,0,0,1,0,0,0,0,1,0,0
1060.7,17.1,7.26,227.9,3.26,10.1,12.15,8.81,0,0,1,0,0,0,0,0,1,1
1315.9,16.9,6.31,105.1,3.28,5.0,5.53,10.68,1,0,0,0,0,1,0,0,0,1
1086.5,18.8,5.7,136.9,4.85,6.9,7.63,7.77,1,0,0,0,0,0,0,0,1,0
1376.4,27.1,6.31,201.7,4.24,8.8,1.29,7.28,0,0,0,1,1,0,0,0,0,1
877.1,26.0,6.94,155.5,0.0,8.5,9.6,8.29,0,1,0,0,0,0,0,1,0,1
872.54,21.8,5.684,134.6,7.6,5.0,2.72,9.13,1,0,0,0,0,0,1,0,0,0
1488.4299999999998,32.5,5.79,93.4,6.04,6.3,3.35,8.91,0,0,1,0,0,1,0,0,0,0
688.7,27.7,6.63,179.5,8.43,4.4,6.31,6.99,0,1,0,0,1,0,0,0,0,1
936.2,17.9,6.19,134.52,8.48,8.4,4.112,11.05,0,1,0,0,0,0,1,0,0,1
645.6,33.2,6.831999999999999,155.00760000000002,4.92,10.5,1.37,7.62,0,0,1,0,0,0,1,0,0,0
1306.0,26.5,5.44,208.2,5.87,7.5,9.07,5.81,0,1,0,0,1,0,0,0,0,0
1013.6,27.4,6.12,168.3,0.0,7.0,0.85,8.33,0,0,0,1,0,0,1,0,0,0
794.4,33.6,7.16,177.3,4.9,5.0,0.8,7.95,0,0,0,0,0,0,1,0,0,1
1287.4,12.4,7.16,123.4,7.35,6.9,5.33,7.17,1,0,0,0,0,0,0,0,0,0
918.8,15.7,6.2,152.9,4.95,5.8,1.67,10.23,0,0,0,0,0,1,0,0,0,0
1185.6,28.5,6.44,125.88,4.62,5.2,1.84,8.73,0,0,0,1,0,0,1,0,0,0
1311.1,26.3,6.28,74.9,5.22,7.9,26.22,7.8,0,0,0,0,0,0,0,0,1,1
1132.4,22.4,7.36,180.14,6.29,7.2,3.26,7.58,0,1,0,0,0,0,0,0,1,1
716.4,16.5,5.95,111.9,2.134,8.4,0.94,8.07,1,0,0,0,0,0,0,0,0,0
1010.9,26.7,5.85,95.9,7.44,9.4,2.5,6.95,0,0,0,1,0,0,0,1,0,0
1083.4,26.0,6.2940000000000005,168.8,4.22,6.3,6.01,9.13,0,0,0,1,0,0,1,0,0,0
713.1,21.9,6.37,135.1,4.56,6.6,2.55,10.73,0,0,0,0,0,1,0,0,0,1
957.5,35.9,6.0,117.2,4.2,7.4,1.21,6.98,0,0,0,1,0,0,0,0,0,0
1177.3,29.1,5.09,137.8,1.94,6.7,8.370000000000001,7.95,0,0,0,0,0,0,0,0,0,1
1454.7,20.5,7.09,137.1,4.79,6.8,21.17,8.55,0,0,0,1,0,0,0,0,0,1
951.0,23.4,5.9,143.6,7.55,9.3,12.58,11.01,0,0,0,1,0,1,0,0,0,0
847.5,25.5,6.69,143.8,9.03,8.1,8.38,7.54,0,0,0,0,1,0,0,0,0,1
885.4,35.0,6.35,142.7,2.72,11.0,9.06,11.48,1,0,0,0,0,1,0,0,0,1
1122.6,17.2,6.35,121.3,5.715999999999999,8.2,5.13,9.48,1,0,0,0,0,0,0,0,0,1
1140.7,16.2,6.691999999999998,120.1,4.21,6.9,1.01,8.07,0,0,1,0,0,0,0,0,1,1
889.9,23.7,5.56,70.8,7.21,11.0,4.19,8.73,0,0,1,0,0,0,1,0,0,1
1150.2,16.1,7.1,107.4,10.79,8.9,5.2,9.8,0,0,0,0,0,1,0,0,0,0
1025.5,25.3,4.7,136.3,1.12,7.1,3.06,9.94,0,0,0,0,0,1,0,0,0,1
867.1,25.7,6.77,217.0,1.34,7.0,5.1,9.48,0,0,0,0,0,0,1,0,0,1
1261.7,20.3,4.86,133.9,8.47,8.5,2.94,10.95,1,0,0,0,0,1,0,0,0,1
1110.9,22.5,5.81,131.0,3.36,8.5,1.81,8.61,1,0,0,0,0,0,0,0,0,1
490.3,15.4,6.97,157.0,5.78,4.8,7.12,9.07,0,0,0,0,0,1,0,0,0,0
787.4,23.9,6.35,146.8,0.03,8.4,0.52,10.37,0,1,0,0,0,0,1,0,0,1
1488.4299999999998,23.3,5.87,143.4,5.99,8.7,11.55,8.14,0,0,0,0,0,0,0,0,0,1
1246.2,16.3,6.96,19.7,4.32,5.9,3.44,6.35,0,0,0,1,0,0,0,0,1,0
1300.0,22.9,6.49,33.5,4.48,6.3,8.13,7.44,0,0,0,0,0,0,0,0,1,1
758.2,26.3,6.18,146.0,7.12,6.0,12.66,6.51,0,0,0,0,0,0,0,1,0,0
923.0,30.4,7.75,91.9,3.87,7.5200000000000005,4.63,6.73,0,0,0,0,0,0,0,0,0,0
1080.6,26.7,7.99,132.7,3.8595199999999963,6.8,1.17,7.0,0,1,0,0,0,0,0,0,0,0
734.0,21.9,6.03,85.3,1.95,9.3,2.58,8.36,0,0,0,1,0,0,0,1,0,1
911.3,20.1,7.78,140.1,4.25,7.1,1.5,7.07,0,0,1,0,0,0,0,0,1,0
773.6,13.7,6.69,188.3,7.32,8.1,7.0,7.59,0,0,0,0,0,0,0,0,0,0
701.7,23.9,7.0,138.3,3.38,5.8,7.02,8.49,0,1,0,0,0,0,0,0,1,1
773.7,29.1,7.67,181.5,2.35,7.040000000000001,7.48,6.67,0,0,0,0,0,0,0,0,0,0
1337.6,20.9,6.95,207.5,5.7,7.9,2.04,7.75,0,0,0,0,0,0,0,1,0,1
739.8,33.8,6.59,30.8,4.0,6.6800000000000015,0.89,6.79,0,0,0,0,0,0,0,0,0,1
949.3,26.8,5.8,142.2,2.97,8.0,7.25,8.98,1,0,0,0,0,0,0,0,1,1
626.3,22.0,5.74,197.6,0.49,7.0,5.84,8.26,1,0,0,0,0,0,0,0,0,1
919.4,18.3,6.1,186.1,2.66,6.4,6.34,8.06,0,0,0,0,0,0,0,1,0,1
733.5,22.3,7.0,205.3,3.77,5.2,1.05,10.78,0,0,1,0,0,1,0,0,0,1
1101.4,15.8,6.16,286.7380000000001,4.03,7.9,1.45,8.73,0,0,1,0,0,0,1,0,0,0
1042.8,18.4,6.98,139.1,5.18,5.0,4.78,7.06,0,0,1,0,0,0,0,1,0,1
606.3,27.5,4.68,214.0,4.252000000000001,11.0,11.78,7.84,1,0,0,0,0,0,0,0,1,0
1311.0,20.6,7.17,140.47999999999996,1.09,7.3,2.47,6.07,0,0,0,0,1,0,0,0,0,1
840.7,12.4,4.59,173.7,2.89,6.6,1.34,5.45,0,0,1,0,0,0,0,0,1,0
330.164,19.0,6.26,145.3,4.59,10.7,3.48,6.84,0,0,0,0,1,0,0,0,0,1
1043.0,15.9,5.64,196.9,6.87,7.1,5.77,8.9,0,0,0,0,0,0,0,0,0,1
899.4,25.5,5.74,194.0,10.857599999999984,7.4,3.06,8.25,1,0,0,0,0,0,0,0,1,0
897.2,21.4,6.41,165.48,4.508,7.9,5.06,11.578600000000005,0,0,0,1,0,1,0,0,0,1
847.2,26.4,7.76,154.6,4.89,5.5,6.21,7.0,0,0,0,1,0,0,0,0,1,0
358.2,22.5,7.01,212.5,5.023999999999999,7.4,1.2,7.79,0,0,1,0,0,0,1,0,0,0
660.9,19.8,7.5,147.5,6.16,9.1,4.858,8.28,0,0,1,0,0,0,1,0,0,0
1012.04,32.4,5.49,116.8,9.3,8.7,1.47,6.03,0,0,1,0,0,0,0,0,1,0
955.2,22.8,6.34,159.6,7.19,9.9,2.11,7.8,1,0,0,0,1,0,0,0,0,0
873.2,20.6,5.41,120.7,5.38,4.7,2.08,8.17,1,0,0,0,0,0,0,0,1,0
789.1000000000001,26.6,6.77,95.6,5.77,8.7,5.36,9.6,0,0,0,1,0,0,0,0,1,1
739.3,21.9,7.2,151.7,6.45,7.2,9.62,9.32,0,0,0,0,0,0,1,0,0,1
1028.4,27.8,6.71,90.7,5.39,7.2,4.31,8.16,0,1,0,0,0,0,0,0,1,1
1118.8,28.5,5.11,168.5,5.18,10.5,4.21,5.74,0,0,1,0,1,0,0,0,0,0
885.5,21.5,5.11,55.3,3.14,8.4,13.2,7.02,0,0,1,0,0,0,0,1,0,1
668.8,24.4,7.05,167.2,5.37,5.8,0.55,7.76,0,0,0,1,0,0,0,0,1,0
818.8,20.3,7.45,161.1,6.575999999999999,8.6,3.99,8.19,0,0,0,1,0,0,0,0,0,0
1488.4299999999998,35.9,5.24,122.5,5.08,6.959999999999999,4.69,7.49,0,0,0,0,0,0,1,0,0,0
1269.9,22.4,6.73,76.6,6.17,9.7,9.24,8.19,0,0,1,0,0,0,0,0,0,1
979.6,25.3,7.43,100.4,5.0,6.7,3.27,9.24,0,0,1,0,0,0,1,0,0,1
944.5,16.9,6.67,66.3,4.186,8.6,0.9,8.11,0,1,0,0,0,0,0,0,1,1
975.8,21.7,5.69,189.5,0.17,7.0,8.68,8.26,1,0,0,0,0,0,0,0,1,0
805.9,29.5,6.48,182.2,5.09,4.9,2.11,7.8,0,0,0,1,0,0,0,1,0,1
1120.0,26.9,6.05,148.9,5.72,10.0,3.97,8.28,1,0,0,0,0,0,0,0,0,0
734.9,20.3,6.83,179.4,4.28,8.5,3.33,7.54,0,0,0,0,0,0,0,0,0,0
755.6,22.5,6.22,7.624000000000001,0.05,9.7,6.91,7.73,0,1,0,0,0,0,0,0,1,1
862.1600000000001,28.9,5.89,128.8,7.57,9.2,5.71,7.6,0,0,1,0,0,0,0,0,0,1
1248.3,26.8,6.14,170.18,4.52,8.6,0.63,7.77,0,0,0,1,0,0,0,1,0,0
909.5,28.0,6.3,138.4,6.39,8.4,1.69,7.22,0,0,1,0,0,0,0,0,0,0
837.3,26.0,7.36,113.5,7.63,7.4,7.34,6.3,0,0,0,1,1,0,0,0,0,0
1029.88,18.0,6.72,213.6,3.8,8.5,2.41,8.0,0,0,0,0,0,0,0,0,1,0
1268.2,26.7,7.08,131.67999999999998,8.16,7.6,5.19,7.61,0,0,0,1,0,0,0,1,0,0
789.1,30.6,7.19,104.5,6.37,6.2,2.69,8.03,0,0,1,0,0,0,1,0,0,1
824.5,24.48,5.11,256.3,3.91,9.5,6.23,6.8,0,0,0,1,1,0,0,0,0,0
798.3,24.8,6.29,97.5,2.02,6.3,13.73,8.1,0,0,0,1,0,0,0,0,1,0
760.2,22.4,6.39,152.3,8.96,7.860000000000001,6.13,10.32,0,1,0,0,0,0,1,0,0,1
779.7,30.2,4.99,96.7,5.67,8.34,3.0140000000000002,6.66,0,1,0,0,1,0,0,0,0,1
631.9,25.1,7.68,178.3,2.68,5.9,5.01,7.25,0,1,0,0,0,0,0,1,0,1
784.9,23.2,5.03,156.4,5.98,8.8,6.892,9.36,0,0,0,0,0,0,1,0,0,1
1005.1,22.0,6.05,139.5,5.8,7.7,4.4,11.578600000000005,1,0,0,0,0,1,0,0,0,1
1082.1,22.5,4.59,185.4,2.88,8.2,9.09,6.54,0,0,0,0,0,0,0,1,0,0
996.7,30.6,6.62,123.2,1.46,4.8,1.94,7.78,0,0,0,0,0,0,0,0,1,1
767.1,15.6,6.09,206.9,3.5260000000000007,5.9,5.77,8.11,0,1,0,0,0,0,0,0,0,1
849.6,20.0,6.83,278.1,0.0,6.7,2.72,10.41,1,0,0,0,0,1,0,0,0,0
1233.2,27.5,6.44,208.3,5.51,8.9,2.62,8.04,0,0,0,0,0,0,0,0,1,0
789.6,21.5,6.53,251.4,7.24,8.8,3.33,8.56,0,0,0,0,0,0,1,0,0,1
841.7,30.1,6.99,177.6,0.0,9.5,3.14,7.91,0,0,0,0,0,0,0,0,1,0
1001.9,30.4,6.15,113.0,4.84,6.1,7.02,9.52,1,0,0,0,0,0,0,0,1,1
572.6,31.8,7.07,223.4,2.35,6.6,2.33,7.1,0,0,0,1,0,0,0,1,0,1
944.8,27.5,5.68,261.2,7.99,8.3,9.74,7.4,1,0,0,0,0,0,0,0,0,0
966.3,23.5,7.14,132.59999999999997,5.26,5.7,2.25,10.32,0,0,0,1,0,1,0,0,0,1
863.2,26.2,7.32,265.9,7.59,6.5,1.79,5.8,0,0,1,0,1,0,0,0,0,0
828.8,24.1,5.8,80.2,6.84,7.2,2.24,7.26,0,1,0,0,1,0,0,0,0,1
1096.7,30.9,6.61,175.9,7.2,8.5,1.55,7.91,0,1,0,0,0,0,0,0,1,0
594.9,18.4,7.74,149.0,3.6,6.2,2.79,10.8,1,0,0,0,0,1,0,0,0,0
969.0,25.6,6.49,55.7,6.82,7.419999999999999,5.7,10.44,0,0,0,1,0,1,0,0,0,1
351.9,23.4,7.71,144.4,5.55,7.4,2.744,7.38,0,0,0,0,0,0,0,1,0,1
1095.4,28.2,5.61,116.56000000000002,3.81,6.4,18.33,5.2514,0,0,0,0,1,0,0,0,0,0
694.9,25.2,7.47,200.3,9.64,7.9,5.476,8.71,0,0,0,0,0,0,0,0,0,1
1218.7,23.0,6.63,128.8,3.78,6.9,3.27,10.55,0,1,0,0,0,1,0,0,0,0
566.9,14.9,6.71,216.5,7.97,5.0,2.7,7.73,1,0,0,0,0,0,0,0,1,1
624.3,22.3,8.42,143.8,3.87,10.3,7.98,5.45,0,0,1,0,1,0,0,0,0,1
914.1,18.9,7.27,148.0,0.74,8.9,1.03,7.73,0,1,0,0,0,0,0,0,0,0
604.5,18.8,7.45,117.4,6.33,6.24,4.36,6.23,0,1,0,0,1,0,0,0,0,1
1155.0,30.5,6.1,180.1,4.84,8.6,5.11,7.69,0,0,0,1,0,0,0,0,1,0
553.2,31.5,5.9,165.8,7.0,11.0,2.11,7.28,0,0,0,0,0,0,0,1,0,1
497.9,21.3,5.27,152.4,3.83,8.6,2.34,9.22,0,0,0,0,0,0,1,0,0,1
948.0,22.5,6.04,124.6,4.67,5.6,4.08,8.07,0,0,0,1,0,0,0,1,0,1
870.7,19.6,5.71,120.7,6.21,6.7,0.71,8.35,0,1,0,0,0,0,0,0,1,0
1488.4299999999998,25.4,6.24,112.4,3.21,8.0,1.26,10.04,0,0,0,1,0,1,0,0,0,0
873.2,22.8,6.41,188.4,6.28,7.7,2.16,10.29,1,0,0,0,0,0,1,0,0,1
775.0,22.4,6.279999999999999,98.0,7.61,5.5,8.69,6.92,0,0,0,1,0,0,0,1,0,0
567.0,26.2,7.1,106.8,4.81,6.1,12.53,7.22,0,0,0,0,0,0,0,1,0,1
817.4,22.6,6.79,199.9,4.28,7.8,7.19,7.56,0,1,0,0,0,0,0,0,1,0
707.8,21.3,5.78,205.3,9.84,8.6,0.51,7.18,0,0,0,0,0,0,0,0,0,0
1163.6,17.0,7.65,145.9,4.5200000000000005,5.7,2.12,5.3,0,0,1,0,1,0,0,0,0,0
1276.2,23.4,7.17,286.7380000000001,3.86,7.5,0.96,7.38,0,1,0,0,0,0,0,0,0,0
1236.8,23.7,5.81,124.9,4.96,7.2,5.87,9.9,0,1,0,0,0,0,1,0,0,1
1199.4,19.4,5.13,116.6,7.2,4.2,11.4,5.3,0,0,1,0,1,0,0,0,0,0
844.4,28.5,6.28,171.1,3.76,6.88,1.41,8.19,0,0,0,1,0,0,0,0,0,1
1015.6,25.8,6.85,117.4,0.0,6.9,5.23,11.05,0,0,0,0,0,1,0,0,0,0
919.8,15.9,6.21,238.2,3.156,6.4,0.84,7.05,0,0,0,0,0,0,0,0,0,0
958.3,24.6,6.82,138.3,6.49,7.8,1.07,7.32,0,0,0,0,0,0,0,0,0,1
951.4,14.9,5.98,134.7,2.58,6.9,7.24,8.02,0,0,1,0,0,0,1,0,0,0
922.9,28.2,5.65,233.5,4.7,9.3,3.08,9.12,0,0,0,0,0,0,1,0,0,0
600.0,35.9,4.64,197.3,5.842,6.7,1.38,8.54,0,0,0,0,0,1,0,0,0,1
913.5,34.2,6.14,128.2,2.07,6.3,5.32,8.0,0,0,0,0,0,0,1,0,0,0
928.7,26.4,7.53,101.3,0.77,7.7,7.38,10.08,0,0,0,0,0,1,0,0,0,0
1065.0,24.6,6.42,81.3,4.34,6.5,1.9,8.19,1,0,0,0,0,0,0,1,0,1
915.0,30.6,6.4,168.18,7.82,9.0,0.8,10.17,0,0,0,0,0,1,0,0,0,1
480.0,25.0,6.72,96.6,5.82,6.7,4.21,7.21,0,1,0,0,1,0,0,0,0,1
819.1,20.2,6.89,168.4,3.7,6.3,3.5,10.7,1,0,0,0,0,0,1,0,0,1
903.0,28.6,6.83,82.4,7.34,4.9,0.66,6.49,0,0,1,0,0,0,0,0,0,0
1036.8,30.6,6.87,113.6,7.53,7.9,3.0,6.58,1,0,0,0,1,0,0,0,0,0
813.2,19.8,7.29,116.4,3.84,9.4,2.93,6.97,0,0,1,0,0,0,0,0,0,0
877.0,23.0,6.47,7.624000000000001,2.1,6.2,2.65,8.3,0,0,1,0,0,1,0,0,0,0
858.9,24.1,5.75,126.7,6.8,7.4,7.24,7.31,0,1,0,0,0,0,0,1,0,0
1115.7,26.6,5.99,98.2,3.232,7.3,2.03,7.86,0,0,1,0,0,0,1,0,0,0
616.0,21.8,6.47,222.0,5.74,9.4,3.46,7.91,0,1,0,0,0,0,0,1,0,1
1178.1,23.4,7.04,184.6,5.16,6.0,5.89,7.15,0,1,0,0,1,0,0,0,0,1
1153.7,23.6,6.67,131.2,6.45,7.7,1.03,8.76,0,0,0,1,0,0,0,0,1,0
657.0,28.2,7.62,136.9,5.13,6.7,2.06,7.03,1,0,0,0,1,0,0,0,0,0
1090.6,20.2,6.95,237.0,0.0,10.1,4.01,7.61,0,0,0,1,1,0,0,0,0,1
1026.7,24.1,6.47,158.1,5.37,4.2,4.46,11.578600000000005,1,0,0,0,0,1,0,0,0,1
869.7,25.6,6.6,29.8,1.31,6.6,4.11,7.08,0,0,0,1,0,0,0,0,1,0
859.6,27.7,6.7,211.2,7.09,10.2,2.08,8.14,0,0,0,1,0,0,0,0,0,0
732.9,34.4,6.35,166.0,4.44,6.2,0.65,7.06,0,0,0,1,0,0,0,0,1,1
413.4,30.5,6.73,286.7380000000001,2.57,8.5,8.46,5.41,0,1,0,0,1,0,0,0,0,0
1163.2,28.8,6.644,104.2,5.07,8.8,0.68,10.02,0,0,0,0,0,1,0,0,0,1
749.9399999999999,24.64,5.55,74.0,2.49,9.0,6.485999999999999,8.51,0,0,0,0,0,0,0,1,0,1
574.4,19.1,6.18,129.1,3.46,6.4,3.93,8.08,0,0,0,0,0,0,0,0,0,1
897.2,23.5,5.07,229.5,1.05,10.7,3.36,7.48,0,0,0,1,0,0,0,0,0,0
865.2,34.0,4.93,175.2,9.93,9.0,2.89,5.75,0,0,0,0,1,0,0,0,0,0
873.8,24.7,7.0,154.1,3.18,6.6,10.13,7.12,0,0,1,0,0,0,0,1,0,1
1200.9,23.8,6.5,211.4,6.24,6.4,3.7,9.09,0,0,0,1,0,0,1,0,0,0
1108.9,19.1,5.43,195.3,0.0,9.2,3.85,11.04,0,1,0,0,0,1,0,0,0,1
868.3399999999999,31.6,6.64,105.8,8.93,7.480000000000001,28.908999999999867,5.99,0,0,0,0,1,0,0,0,0,1
642.5,21.4,6.81,100.6,4.66,7.5,1.23,7.22,0,0,1,0,0,0,0,0,1,0
1081.1,25.6,7.01,150.2,6.02,8.0,3.56,8.87,0,0,0,0,0,0,1,0,0,1
767.22,28.8,5.31,110.3,5.38,6.6,8.31,10.51,0,0,0,1,0,1,0,0,0,1
1111.6,25.3,5.94,186.5,5.66,6.8,1.02,10.85,0,0,0,0,0,1,0,0,0,0
1221.1,22.4,7.69,180.4,4.81,8.3,1.5,6.6,0,0,1,0,0,0,0,1,0,0
728.5,22.3,7.07,254.5,9.4,4.0,4.85,8.01,0,1,0,0,0,0,1,0,0,0
963.1,23.7,6.02,176.3,7.17,9.5,0.5,6.74,0,0,1,0,1,0,0,0,0,1
1285.2,28.7,6.53,147.9,1.41,11.0,1.43,6.69,0,0,0,0,0,0,0,0,0,0
370.1,19.1,7.106,175.5,8.02,7.4,1.67,7.33,0,0,0,0,0,0,0,0,1,1
602.7,29.5,6.28,200.1,6.81,7.3,21.97,8.56,0,0,0,1,0,0,1,0,0,0
824.1,23.2,7.29,93.8,8.12,9.7,14.51,7.57,0,0,0,0,0,0,0,0,1,1
968.8,16.3,5.12,109.0,9.25,8.6,3.95,11.26,1,0,0,0,0,1,0,0,0,1
915.6,21.5,7.63,177.8,5.86,7.4,22.38,9.83,0,0,0,0,0,0,1,0,0,1
974.8,21.7,6.79,226.5,2.15,4.8,2.65,7.91,1,0,0,0,0,0,0,0,1,0
1166.1,28.6,5.5,286.7380000000001,8.67,9.4,2.53,9.56,0,0,0,0,0,0,1,0,0,1
902.0,27.1,6.91,110.5,4.25,8.4,1.32,8.28,1,0,0,0,0,0,0,1,0,1
